Provincia,Alianza,Año elección,Cargo,Subcategoria Cargo,Posicion,Apellido,Nombres,Género
Salta,Felicidad,2021,Diputados Nacionales,Titulares,3,Giacosa Fernandez,Guido,M
Salta,Felicidad,2021,Diputados Nacionales,Suplentes,1,Zamora,Octorina,F
Salta,Felicidad,2021,Diputados Nacionales,Suplentes,2,Venier,Emiliano,M
Salta,Felicidad,2021,Diputados Nacionales,Suplentes,3,Rossetto Astorga,Cristina Beatriz,F
Salta,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Titulares,1,Villegas,Andrea Carolina,F
Salta,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Titulares,2,Silva,Mario Eduardo,M
Salta,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Titulares,3,Foffani,Cristina Ines,F
Salta,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Suplentes,1,Zarzuri,Carlos Ruben,M
Salta,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Suplentes,2,Planes Saiz,Daniela Beatriz,F
Salta,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Suplentes,3,Daza,César Augusto,M
Salta,Frente De Todos,2021,Diputados Nacionales,Titulares,1,Estrada,Emiliano Rafael,M
Salta,Frente De Todos,2021,Diputados Nacionales,Titulares,2,Calletti,Cintia Pamela,F
Salta,Frente De Todos,2021,Diputados Nacionales,Titulares,3,Guaymas,Jorge Antonio,M
Salta,Frente De Todos,2021,Diputados Nacionales,Suplentes,1,Goicoechea,Monica Laura,F
Salta,Frente De Todos,2021,Diputados Nacionales,Suplentes,2,Moises,Marcelo Daniel,M
Salta,Frente De Todos,2021,Diputados Nacionales,Suplentes,3,Blanco,Maria Beatriz,F
Salta,Frente Si + Prs,2021,Diputados Nacionales,Titulares,1,Biella Calvet,Felipe Guillermo,M
Salta,Frente Si + Prs,2021,Diputados Nacionales,Titulares,2,Pereyra Maidana,Elsa Del Valle,F
Salta,Frente Si + Prs,2021,Diputados Nacionales,Titulares,3,Sarmiento,Luis Roberto,M
Salta,Frente Si + Prs,2021,Diputados Nacionales,Suplentes,1,De Paul,Silvina Patricia,F
Salta,Frente Si + Prs,2021,Diputados Nacionales,Suplentes,2,Porcara,Domingo Salvador,M
Salta,Frente Si + Prs,2021,Diputados Nacionales,Suplentes,3,Rodriguez,Maria Delia,F
Salta,Juntos Por El Cambio +,2021,Diputados Nacionales,Titulares,1,Zapata,Carlos Raúl,M
Salta,Juntos Por El Cambio +,2021,Diputados Nacionales,Titulares,2,Liendo,Ines,F
Salta,Juntos Por El Cambio +,2021,Diputados Nacionales,Titulares,3,Sentana,Alejandro Alberto,M
Salta,Juntos Por El Cambio +,2021,Diputados Nacionales,Suplentes,1,Lena,Graciela Angelica,F
Salta,Juntos Por El Cambio +,2021,Diputados Nacionales,Suplentes,2,Guzman Coraita,Gonzalo,M
Salta,Juntos Por El Cambio +,2021,Diputados Nacionales,Suplentes,3,Pistone,Maria Dolores,F
Salta,Politicaobrera,2021,Diputados Nacionales,Titulares,1,Quintana,Julio Oscar,M
Salta,Politicaobrera,2021,Diputados Nacionales,Titulares,2,Romano Ortiz,Gloria Daniela,F
Salta,Politicaobrera,2021,Diputados Nacionales,Titulares,3,Garcia,Miguel Angel,M
Salta,Politicaobrera,2021,Diputados Nacionales,Suplentes,1,Romero,Georgia Del Milagro,F
Salta,Politicaobrera,2021,Diputados Nacionales,Suplentes,2,Lopez,Carlos Alejandro,M
Salta,Politicaobrera,2021,Diputados Nacionales,Suplentes,3,Liendro,Marta Alicia,F
Salta,Unidos Por Salta,2021,Diputados Nacionales,Titulares,1,Durand Cornejo,Guillermo Mario,M
Salta,Unidos Por Salta,2021,Diputados Nacionales,Titulares,2,Loria,Silvia Natalia,F
Salta,Unidos Por Salta,2021,Diputados Nacionales,Titulares,3,Lara Gros,Baltasar,M
Salta,Unidos Por Salta,2021,Diputados Nacionales,Suplentes,1,Vargas,Claudia Silvina,F
Salta,Unidos Por Salta,2021,Diputados Nacionales,Suplentes,2,Castillo,Alberto Ramon,M
Salta,Unidos Por Salta,2021,Diputados Nacionales,Suplentes,3,Figallo,Maria,F
Salta,Frente De Izquierda Y De Trabajadores - Unidad,2019,Senadores Nacionales,Suplentes,1,Erazo,Eva Margarita,F
Salta,Frente De Izquierda Y De Trabajadores - Unidad,2019,Senadores Nacionales,Suplentes,2,Tejerina,Jorge Santiago,M
Salta,Frente De Izquierda Y De Trabajadores - Unidad,2019,Senadores Nacionales,Titulares,1,Gil,Violeta,F
Salta,Frente De Izquierda Y De Trabajadores - Unidad,2019,Senadores Nacionales,Titulares,2,Aguirre,Pablo Roberto,M
Salta,Frente De Todos,2019,Senadores Nacionales,Suplentes,1,Vilariño,Jose Antonio,M
Salta,Frente De Todos,2019,Senadores Nacionales,Suplentes,2,Ares,Pamela Eleonora,F
Salta,Frente De Todos,2019,Senadores Nacionales,Titulares,1,Leavy,Sergio Napoleon,M
Salta,Frente De Todos,2019,Senadores Nacionales,Titulares,2,Gimenez,Nora Del Valle,F
Salta,Juntos Por El Cambio,2019,Senadores Nacionales,Suplentes,1,Ulloa,Roberto Augusto,M
Salta,Juntos Por El Cambio,2019,Senadores Nacionales,Suplentes,2,Jarzun,Silvia Del Milagro,F
Salta,Juntos Por El Cambio,2019,Senadores Nacionales,Titulares,1,Romero,Juan Carlos,M
Salta,Juntos Por El Cambio,2019,Senadores Nacionales,Titulares,2,Moises,Gladys Rosa,F
Salta,Partido Conservador Popular,2019,Senadores Nacionales,Suplentes,1,Sierra,Magdalena,F
Salta,Partido Conservador Popular,2019,Senadores Nacionales,Titulares,1,Urrestarazu Trogliero,Susana Amalia,F
Salta,Partido Conservador Popular,2019,Senadores Nacionales,Titulares,2,Cabanillas,Mario Antonio,M
Salta,Unión Por Salta,2019,Senadores Nacionales,Suplentes,1,Guerrero,Orlando Cesar,M
Salta,Unión Por Salta,2019,Senadores Nacionales,Suplentes,2,Maury,Carmen Emilce Raquel,F
Salta,Unión Por Salta,2019,Senadores Nacionales,Titulares,1,Lara Gros,Guillermo Marcelo,M
Salta,Unión Por Salta,2019,Senadores Nacionales,Titulares,2,Abiles,Maria Silvina,F
San Juan,Frente Consenso Ischigualasto (San Juan),2021,Diputados Nacionales,Titulares,1,Arancibia,Marcelo Alberto,M
San Juan,Frente Consenso Ischigualasto (San Juan),2021,Diputados Nacionales,Titulares,2,Ocampo,Susana Norma,F
San Juan,Frente Consenso Ischigualasto (San Juan),2021,Diputados Nacionales,Titulares,3,Guzman Roldan,Facundo Martin,M
San Juan,Frente Consenso Ischigualasto (San Juan),2021,Diputados Nacionales,Suplentes,1,Villalba,Maria Isabel,F
San Juan,Frente Consenso Ischigualasto (San Juan),2021,Diputados Nacionales,Suplentes,2,Luna,Delfor Luis,M
San Juan,Frente Consenso Ischigualasto (San Juan),2021,Diputados Nacionales,Suplentes,3,Romero,Dora Virginia,F
San Juan,Frente De Izquierda Y De Trabajadores - Unidad (San Juan),2021,Diputados Nacionales,Titulares,1,Jurado,Cristian,M
San Juan,Frente De Izquierda Y De Trabajadores - Unidad (San Juan),2021,Diputados Nacionales,Titulares,2,Garrido,Mary Garrido,F
San Juan,Frente De Izquierda Y De Trabajadores - Unidad (San Juan),2021,Diputados Nacionales,Titulares,3,Mendez,Nicolas Marcos,M
San Juan,Frente De Izquierda Y De Trabajadores - Unidad (San Juan),2021,Diputados Nacionales,Suplentes,1,Cimino,Gloria Graciela,F
San Juan,Frente De Izquierda Y De Trabajadores - Unidad (San Juan),2021,Diputados Nacionales,Suplentes,2,Lategano,Franco Miguel,M
San Juan,Frente De Izquierda Y De Trabajadores - Unidad (San Juan),2021,Diputados Nacionales,Suplentes,3,Fernandez,Laura,F
San Juan,Frente De Todos (San Juan),2021,Diputados Nacionales,Titulares,1,Allende,Walberto Enrique,M
San Juan,Frente De Todos (San Juan),2021,Diputados Nacionales,Titulares,2,Aubone,Ana Fabiola,F
San Juan,Frente De Todos (San Juan),2021,Diputados Nacionales,Titulares,3,Rueda,Luis Hernan,M
San Juan,Frente De Todos (San Juan),2021,Diputados Nacionales,Suplentes,1,Benavente Fager,Maria Veronica,F
San Juan,Frente De Todos (San Juan),2021,Diputados Nacionales,Suplentes,2,Trujillo,Marcelo Gustavo,M
San Juan,Frente De Todos (San Juan),2021,Diputados Nacionales,Suplentes,3,Tortarolo Cozza,Noelia Daiana,F
San Juan,Juntos Por El Cambio (San Juan),2021,Diputados Nacionales,Titulares,1,Laciar,Susana Alicia,F
San Juan,Juntos Por El Cambio (San Juan),2021,Diputados Nacionales,Titulares,2,Cornejo,Enzo Ariel,M
San Juan,Juntos Por El Cambio (San Juan),2021,Diputados Nacionales,Titulares,3,Leonardo,Alejandra Natalia,F
San Juan,Juntos Por El Cambio (San Juan),2021,Diputados Nacionales,Suplentes,1,Fernandez,Gustavo Emilio,M
San Juan,Juntos Por El Cambio (San Juan),2021,Diputados Nacionales,Suplentes,2,Moreno,Maria De Los Angeles,F
San Juan,Juntos Por El Cambio (San Juan),2021,Diputados Nacionales,Suplentes,3,Marchese,Franco Raul,M
San Juan,Nueva Izquierda,2017,Senadores Nacionales,Titulares,1,Garrido,Maria Margarita,F
San Juan,Nueva Izquierda,2017,Senadores Nacionales,Titulares,2,Roberto,Oscar,M
San Juan,Nueva Izquierda,2017,Senadores Nacionales,Suplentes,1,Monla,Aida,F
San Juan,Nueva Izquierda,2017,Senadores Nacionales,Suplentes,2,Fernández,Isidro,M
San Juan,Acción Por Una Democracia Nueva,2017,Senadores Nacionales,Titulares,1,Turcuman,Martin,M
San Juan,Acción Por Una Democracia Nueva,2017,Senadores Nacionales,Titulares,2,Belen,Elizabeth,F
San Juan,Acción Por Una Democracia Nueva,2017,Senadores Nacionales,Suplentes,1,Torvcivia Botta,Jose,M
San Juan,Acción Por Una Democracia Nueva,2017,Senadores Nacionales,Suplentes,2,Villalba,Maria Isabel,F
San Juan,Cambiemos Por San Juan,2017,Senadores Nacionales,Titulares,1,Basualdo,Roberto,M
San Juan,Cambiemos Por San Juan,2017,Senadores Nacionales,Titulares,2,Laciar,Susana,F
San Juan,Cambiemos Por San Juan,2017,Senadores Nacionales,Suplentes,1,Colombo,Rodolfo,M
San Juan,Cambiemos Por San Juan,2017,Senadores Nacionales,Suplentes,2,Leonardo,Alejandra,F
San Juan,Frente Todos,2017,Senadores Nacionales,Titulares,1,Uñac,Jose,M
San Juan,Frente Todos,2017,Senadores Nacionales,Titulares,2,Lopez Valverde,Cristina Carmen,F
San Juan,Frente Todos,2017,Senadores Nacionales,Suplentes,1,Manzanelli,Rolando,M
San Juan,Frente Todos,2017,Senadores Nacionales,Suplentes,2,Rodriguez,Graciela,F
San Juan,1Pais Somos San Juan,2017,Senadores Nacionales,Titulares,1,Ibarra,Eduardo,M
San Juan,1Pais Somos San Juan,2017,Senadores Nacionales,Titulares,2,Peñaloza,Maria Florencia,F
San Juan,1Pais Somos San Juan,2017,Senadores Nacionales,Suplentes,1,Segui,Diego Miguel,M
San Juan,1Pais Somos San Juan,2017,Senadores Nacionales,Suplentes,2,Russo,Cecilia,F
San Juan,Frente Progresista Popular,2017,Senadores Nacionales,Titulares,1,Kuchen,Benjamin Rafael,M
San Juan,Frente Progresista Popular,2017,Senadores Nacionales,Titulares,2,Welner,Sara,F
San Juan,Frente Progresista Popular,2017,Senadores Nacionales,Suplentes,1,Suarez Jofre,Luis Conrado,M
San Juan,Frente Progresista Popular,2017,Senadores Nacionales,Suplentes,2,Godoy Briggs,Cecilia Nancy,F
San Luis,Alianza Fitu San Luis,2021,Diputados Nacionales,Titulares,1,Gómez,Johana Anahí,F
San Luis,Alianza Fitu San Luis,2021,Diputados Nacionales,Titulares,2,Zárate,Juan Manuel,M
San Luis,Alianza Fitu San Luis,2021,Diputados Nacionales,Titulares,3,Dezzutto,Ornella,F
San Luis,Alianza Fitu San Luis,2021,Diputados Nacionales,Suplentes,1,Molina,Ramón Bartolomé,M
San Luis,Alianza Fitu San Luis,2021,Diputados Nacionales,Suplentes,2,De Panis,Eleonora Rosa,F
San Luis,Alianza Fitu San Luis,2021,Diputados Nacionales,Suplentes,3,Amado,Ivan Dario,M
San Luis,Alianza Fuerza San Luis,2021,Diputados Nacionales,Titulares,1,Zangla Urteaga,Maria Jose,F
San Luis,Alianza Fuerza San Luis,2021,Diputados Nacionales,Titulares,2,Mones Ruiz,Eduardo Gaston Ramon,M
San Luis,Alianza Fuerza San Luis,2021,Diputados Nacionales,Titulares,3,Zabala Chacur,Maria Natalia,F
San Luis,Alianza Fuerza San Luis,2021,Diputados Nacionales,Suplentes,1,Filomena Baigorria,Fabian Antonio,M
San Luis,Alianza Fuerza San Luis,2021,Diputados Nacionales,Suplentes,2,Bailac,Gladys Onelia,F
San Luis,Alianza Fuerza San Luis,2021,Diputados Nacionales,Suplentes,3,Mirabile Ochoa,Enzo Wilfredo,M
San Luis,Alianza Unidos Por San Luis,2021,Diputados Nacionales,Titulares,1,Poggi,Claudio Javier,M
San Luis,Alianza Unidos Por San Luis,2021,Diputados Nacionales,Titulares,2,Bachey,Karina Ethel,F
San Luis,Alianza Unidos Por San Luis,2021,Diputados Nacionales,Titulares,3,Ordoñez,Nestor Alberto,M
San Luis,Alianza Unidos Por San Luis,2021,Diputados Nacionales,Suplentes,1,Domeniconi,Beatriz Del Rosario,F
San Luis,Alianza Unidos Por San Luis,2021,Diputados Nacionales,Suplentes,2,Arancibia Rodriguez,Alberto Gustavo,M
San Luis,Alianza Unidos Por San Luis,2021,Diputados Nacionales,Suplentes,3,Becerra,Monica Mariela,F
San Luis,Todos Unidos San Luis,2021,Diputados Nacionales,Titulares,1,Verges,Alfonso Hernan,M
San Luis,Todos Unidos San Luis,2021,Diputados Nacionales,Titulares,2,Arenas,Berta Hortensia,F
San Luis,Todos Unidos San Luis,2021,Diputados Nacionales,Titulares,3,Gil,Jose Cristian,M
San Luis,Todos Unidos San Luis,2021,Diputados Nacionales,Suplentes,1,Avila,Iris Del Valle,F
San Luis,Todos Unidos San Luis,2021,Diputados Nacionales,Suplentes,2,Olguin,Rubens Hector,M
San Luis,Todos Unidos San Luis,2021,Diputados Nacionales,Suplentes,3,Coppolino,Teresa Juana,F
San Luis,Union Civica Radical San Luis,2021,Diputados Nacionales,Titulares,1,Riccardo,Jose Luis,M
San Luis,Union Civica Radical San Luis,2021,Diputados Nacionales,Titulares,2,Moyano Mendoza,Laura Julia,F
San Luis,Union Civica Radical San Luis,2021,Diputados Nacionales,Titulares,3,Andreotti Rodriguez,Carlos Edgardo,M
San Luis,Union Civica Radical San Luis,2021,Diputados Nacionales,Suplentes,1,Quiroga,Elvira Elida,F
San Luis,Union Civica Radical San Luis,2021,Diputados Nacionales,Suplentes,2,Rubira,Franco Ernesto,M
San Luis,Union Civica Radical San Luis,2021,Diputados Nacionales,Suplentes,3,Carlomagno,Nery Nelva,F
San Luis,De Los Trabajadores Por El Socialismo,2017,Senadores Nacionales,Titulares,1,Ponzio,Sandra Ramona,F
San Luis,De Los Trabajadores Por El Socialismo,2017,Senadores Nacionales,Titulares,2,Molina,Franco,M
San Luis,De Los Trabajadores Por El Socialismo,2017,Senadores Nacionales,Suplentes,1,Arce,Amanda,F
San Luis,De Los Trabajadores Por El Socialismo,2017,Senadores Nacionales,Suplentes,2,Sanchez,Maria Alejandra,F
San Luis,Frente Unidad Justicialista San Luis,2017,Senadores Nacionales,Titulares,1,Rodriguez Saa,Adolfo,M
San Luis,Frente Unidad Justicialista San Luis,2017,Senadores Nacionales,Titulares,2,Catalfamo,Maria Eugenia,F
San Luis,Frente Unidad Justicialista San Luis,2017,Senadores Nacionales,Suplentes,1,Rodriguez Saa,Alberto Jose ,M
San Luis,Frente Unidad Justicialista San Luis,2017,Senadores Nacionales,Suplentes,2,Serrano,Ivana,F
San Luis,Avanzar Y Cambiemos Por San Luis,2017,Senadores Nacionales,Titulares,1,Poggi,Claudio,M
San Luis,Avanzar Y Cambiemos Por San Luis,2017,Senadores Nacionales,Titulares,2,Gonzalez Riollo,Gabriela,F
San Luis,Avanzar Y Cambiemos Por San Luis,2017,Senadores Nacionales,Suplentes,1,Endeiza,Ricardo,M
San Luis,Avanzar Y Cambiemos Por San Luis,2017,Senadores Nacionales,Suplentes,2,Rodriguez,Dora Ignacia,F
Santa Cruz,Cambia Santa Cruz,2021,Diputados Nacionales,Titulares,1,Reyes,Roxana Nahir Claudia,F
Santa Cruz,Cambia Santa Cruz,2021,Diputados Nacionales,Titulares,2,Roquel,Leonardo David,M
Santa Cruz,Cambia Santa Cruz,2021,Diputados Nacionales,Titulares,3,Mestelán,Gabriela Miriam,F
Santa Cruz,Cambia Santa Cruz,2021,Diputados Nacionales,Suplentes,1,Fernández,Carlos Omar,M
Santa Cruz,Cambia Santa Cruz,2021,Diputados Nacionales,Suplentes,2,Gallegos Mansilla,Andrea,F
Santa Cruz,Cambia Santa Cruz,2021,Diputados Nacionales,Suplentes,3,Cervo,Fernando Gabriel,M
Santa Cruz,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Titulares,1,Gutierrez,Nicolas Ignacio,M
Santa Cruz,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Titulares,2,Aguilar,Yesica Paola,F
Santa Cruz,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Titulares,3,Del Pla,Miguel Angel,M
Santa Cruz,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Suplentes,1,Astolfo,Adriana Esther,F
Santa Cruz,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Suplentes,2,Diaz,Luis Fernando,M
Santa Cruz,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Suplentes,3,Argañaras,Maria Cecilia,F
Santa Cruz,Frente De Todos,2021,Diputados Nacionales,Titulares,1,Gonzalez,Gustavo Carlos Miguel,M
Santa Cruz,Frente De Todos,2021,Diputados Nacionales,Titulares,2,Lanesan Sancho,Moira Agostina,F
Santa Cruz,Frente De Todos,2021,Diputados Nacionales,Titulares,3,Aparicio,Carlos Alfredo,M
Santa Cruz,Frente De Todos,2021,Diputados Nacionales,Suplentes,1,Nieto,Karina Alejandra,F
Santa Cruz,Frente De Todos,2021,Diputados Nacionales,Suplentes,2,Barria Peralta,Claudio Alejandrino,M
Santa Cruz,Frente De Todos,2021,Diputados Nacionales,Suplentes,3,Garzon,Marta Adriana,F
Santa Cruz,Movimiento Al Socialismo,2021,Diputados Nacionales,Titulares,1,Mariano,Jorge Jesus,M
Santa Cruz,Movimiento Al Socialismo,2021,Diputados Nacionales,Titulares,2,Linares,Graciela Ermelinda,F
Santa Cruz,Movimiento Al Socialismo,2021,Diputados Nacionales,Titulares,3,Nauto,Gustavo Daniel,M
Santa Cruz,Movimiento Al Socialismo,2021,Diputados Nacionales,Suplentes,1,Zapata,Sharon Antonella,F
Santa Cruz,Movimiento Al Socialismo,2021,Diputados Nacionales,Suplentes,2,Sanchez,Walter,M
Santa Cruz,Movimiento Al Socialismo,2021,Diputados Nacionales,Suplentes,3,Heredia,Fabiana Sandra,F
Santa Cruz,Somos Energia Para Renovar Santa Cruz - Ser,2021,Diputados Nacionales,Titulares,1,Vidal,Claudio Orlando,M
Santa Cruz,Somos Energia Para Renovar Santa Cruz - Ser,2021,Diputados Nacionales,Titulares,2,Pereyra,Monica Alejandra,F
Santa Cruz,Somos Energia Para Renovar Santa Cruz - Ser,2021,Diputados Nacionales,Titulares,3,Acevedo,Sergio Edgardo,M
Santa Cruz,Somos Energia Para Renovar Santa Cruz - Ser,2021,Diputados Nacionales,Suplentes,1,De Cristofaro,Barbara Silvana,F
Santa Cruz,Somos Energia Para Renovar Santa Cruz - Ser,2021,Diputados Nacionales,Suplentes,2,Prades,Carlos Facundo,M
Santa Cruz,Somos Energia Para Renovar Santa Cruz - Ser,2021,Diputados Nacionales,Suplentes,3,Macchiavelli,Jazmin Maria Victorina,F
Santa Cruz,Proyecto Sur,2017,Senadores Nacionales,Titulares,1,Peralta,Daniel,M
Santa Cruz,Proyecto Sur,2017,Senadores Nacionales,Titulares,2,Parejas,Ana Maria,F
Santa Cruz,Proyecto Sur,2017,Senadores Nacionales,Suplentes,1,Paillao,Walter,M
Santa Cruz,Proyecto Sur,2017,Senadores Nacionales,Suplentes,2,Guardo,Mirta,F
Santa Cruz,Frente Renovador Auténtico,2017,Senadores Nacionales,Titulares,1,Blasiotto,Jose Carlos,M
Santa Cruz,Frente Renovador Auténtico,2017,Senadores Nacionales,Titulares,2,Curaqueo,Alba Noemi,F
Santa Cruz,Frente Renovador Auténtico,2017,Senadores Nacionales,Suplentes,1,Acuña,Diego Javier,M
Santa Cruz,Frente Renovador Auténtico,2017,Senadores Nacionales,Suplentes,2,Navarro,Patricia,F
Santa Cruz,Izquierda Al Frente Por El Socialismo,2017,Senadores Nacionales,Titulares,1,Poliak,Emilio,M
Santa Cruz,Izquierda Al Frente Por El Socialismo,2017,Senadores Nacionales,Titulares,2,Nauto,Paula,F
Santa Cruz,Izquierda Al Frente Por El Socialismo,2017,Senadores Nacionales,Suplentes,1,Felmer,Sara,F
Santa Cruz,Izquierda Al Frente Por El Socialismo,2017,Senadores Nacionales,Suplentes,2,Sanchez,Walter,M
Santa Cruz,Frente Para La Victoria,2017,Senadores Nacionales,Titulares,1,Ianni,Ana Maria,F
Santa Cruz,Frente Para La Victoria,2017,Senadores Nacionales,Titulares,2,Grasso,Pablo,M
Santa Cruz,Frente Para La Victoria,2017,Senadores Nacionales,Suplentes,1,Naves,Juan Jose,M
Santa Cruz,Frente Para La Victoria,2017,Senadores Nacionales,Suplentes,2,Barria Carabajal,Cecilia Guillermina,F
Santa Cruz,Union Para Vivir Mejor - Cambiemos,2017,Senadores Nacionales,Titulares,1,Costa,Eduardo,M
Santa Cruz,Union Para Vivir Mejor - Cambiemos,2017,Senadores Nacionales,Titulares,2,Tapia,Maria Belen,F
Santa Cruz,Union Para Vivir Mejor - Cambiemos,2017,Senadores Nacionales,Suplentes,1,Zeidan,Samir Olivio,M
Santa Cruz,Union Para Vivir Mejor - Cambiemos,2017,Senadores Nacionales,Suplentes,2,Dubravic,Daiana,F
Santa Cruz,Frente De Izquierda Y De Los Trabajadores - Obrero + Izquierda Por Una Opción Socialista,2017,Senadores Nacionales,Titulares,1,Del Pla,Miguel Angel,M
Santa Cruz,Frente De Izquierda Y De Los Trabajadores - Obrero + Izquierda Por Una Opción Socialista,2017,Senadores Nacionales,Titulares,2,Ramos,Elida,F
Santa Cruz,Frente De Izquierda Y De Los Trabajadores - Obrero + Izquierda Por Una Opción Socialista,2017,Senadores Nacionales,Suplentes,1,Peñaloza,Jose Daniel,M
Santa Cruz,Frente De Izquierda Y De Los Trabajadores - Obrero + Izquierda Por Una Opción Socialista,2017,Senadores Nacionales,Suplentes,2,Escudero,Estela,F
Santa Fe,Frente Amplio Progresista,2021,Diputados Nacionales,Titulares,1,Fein,Monica,F
Santa Fe,Frente Amplio Progresista,2021,Diputados Nacionales,Titulares,2,Saglione,Gonzalo Miguel,M
Santa Fe,Frente Amplio Progresista,2021,Diputados Nacionales,Titulares,3,Gerlero,Carina Andrea,F
Santa Fe,Frente Amplio Progresista,2021,Diputados Nacionales,Titulares,4,Arola Lecour,Ramiro Javier,M
Santa Fe,Frente Amplio Progresista,2021,Diputados Nacionales,Titulares,5,Sosa,Gabriela Adelina,F
Santa Fe,Frente Amplio Progresista,2021,Diputados Nacionales,Titulares,6,Palo Oliver,Claudio Fabian,M
Santa Fe,Frente Amplio Progresista,2021,Diputados Nacionales,Titulares,7,Uboldi,Maria Andrea,F
Santa Fe,Frente Amplio Progresista,2021,Diputados Nacionales,Titulares,8,Solis,Miguel Angel,M
Santa Fe,Frente Amplio Progresista,2021,Diputados Nacionales,Titulares,9,Baracat,Ayelen Tania,F
Santa Fe,Frente Amplio Progresista,2021,Diputados Nacionales,Suplentes,1,Martin,Diego Manuel,M
Santa Fe,Frente Amplio Progresista,2021,Diputados Nacionales,Suplentes,2,Virili,Silvia Alejandra,F
Santa Fe,Frente Amplio Progresista,2021,Diputados Nacionales,Suplentes,3,Dellaporta,Marcelo Heladio,M
Santa Fe,Frente Amplio Progresista,2021,Diputados Nacionales,Suplentes,4,Donnet,Agustina Micaela,F
Santa Fe,Frente Amplio Progresista,2021,Diputados Nacionales,Suplentes,5,Figueroa Escauriza,Matías Ezequiel,M
Santa Fe,Frente Amplio Progresista,2021,Diputados Nacionales,Suplentes,6,Crettaz,Elisabet Adriana,F
Santa Fe,Frente Amplio Progresista,2021,Senadores Nacionales,Titulares,1,Garcia Alonso,Clara Rut,F
Santa Fe,Frente Amplio Progresista,2021,Senadores Nacionales,Titulares,2,Garibaldi,Julio Francisco,M
Santa Fe,Frente Amplio Progresista,2021,Senadores Nacionales,Suplentes,1,Hynes,Erica Rut,F
Santa Fe,Frente Amplio Progresista,2021,Senadores Nacionales,Suplentes,2,Seghezzo,Jorge Pablo,M
Santa Fe,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Titulares,1,Deiana,Carla,F
Santa Fe,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Titulares,2,Crivaro,Octavio,M
Santa Fe,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Titulares,3,Sosa,Maria Jimena,F
Santa Fe,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Titulares,4,Gauna,Juan Jose,M
Santa Fe,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Titulares,5,Molina,Maria Elena,F
Santa Fe,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Titulares,6,Fernandez,Facundo Martin,M
Santa Fe,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Titulares,7,Cañizalez,Tamara,F
Santa Fe,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Titulares,8,Rapanelli,Nicolás Andres,M
Santa Fe,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Titulares,9,Rey,Roxana Margarita,F
Santa Fe,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Suplentes,1,Bernasconi,Juan Carlos,M
Santa Fe,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Suplentes,2,Suarez,Florencia Anahi,F
Santa Fe,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Suplentes,3,Zarza,Daniel Dario,M
Santa Fe,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Suplentes,4,Alarcon,Esilda Otilia,F
Santa Fe,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Suplentes,5,Molina,Luciano Jose,M
Santa Fe,Frente De Izquierda Y De Trabajadores - Unidad,2021,Diputados Nacionales,Suplentes,6,Canzani,Silvina Carla,F
Santa Fe,Frente De Izquierda Y De Trabajadores - Unidad,2021,Senadores Nacionales,Titulares,1,Gamboa,Irene,F
Santa Fe,Frente De Izquierda Y De Trabajadores - Unidad,2021,Senadores Nacionales,Titulares,2,Caceres,Luciano Jesus,M
Santa Fe,Frente De Izquierda Y De Trabajadores - Unidad,2021,Senadores Nacionales,Suplentes,1,Aguirre,Larisa Ivon,F
Santa Fe,Frente De Izquierda Y De Trabajadores - Unidad,2021,Senadores Nacionales,Suplentes,2,Romero,Sebastian Rodrigo,M
Santa Fe,Frente De Todos,2021,Diputados Nacionales,Titulares,1,Mirabella,Roberto Mario,M
